date,year,nuh,total_rainfall,wet_bulb_temperature,dengue,urti,diarrhea,injuries,day,month,is_holiday
2018-01-01,2018,73.5,32.2,25.2,12.0,3158.0,580.0,28.0,Mon,Jan,1
2018-01-02,2018,78.4,0.8,25.8,12.0,3158.0,580.0,28.0,Tue,Jan,0
2018-01-03,2018,83.1,2.0,26.5,12.0,3158.0,580.0,28.0,Wed,Jan,0
2018-01-04,2018,82.6,0.2,25.6,12.0,3158.0,580.0,28.0,Thu,Jan,0
2018-01-05,2018,79.8,1.0,25.4,12.0,3158.0,580.0,28.0,Fri,Jan,0
2018-01-06,2018,76.3,0.0,25.9,12.0,3158.0,580.0,28.0,Sat,Jan,0
2018-01-07,2018,77.2,0.0,26.2,10.0,3632.0,604.0,28.0,Sun,Jan,0
2018-01-08,2018,83.5,45.8,25.9,10.0,3632.0,604.0,28.0,Mon,Jan,0
2018-01-09,2018,85.3,1.8,26.2,10.0,3632.0,604.0,28.0,Tue,Jan,0
2018-01-10,2018,84.8,29.8,24.7,10.0,3632.0,604.0,28.0,Wed,Jan,0
2018-01-11,2018,86.4,10.4,24.2,10.0,3632.0,604.0,28.0,Thu,Jan,0
2018-01-12,2018,82.7,9.8,22.8,10.0,3632.0,604.0,28.0,Fri,Jan,0
2018-01-13,2018,79.3,42.2,22.7,10.0,3632.0,604.0,28.0,Sat,Jan,0
2018-01-14,2018,81.7,6.8,22.8,8.0,4234.0,583.0,28.0,Sun,Jan,0
2018-01-15,2018,87.2,1.4,24.6,8.0,4234.0,583.0,28.0,Mon,Jan,0
2018-01-16,2018,88.1,0.0,25.3,8.0,4234.0,583.0,28.0,Tue,Jan,0
2018-01-17,2018,89.0,0.0,25.5,8.0,4234.0,583.0,28.0,Wed,Jan,0
2018-01-18,2018,88.6,0.0,25.3,8.0,4234.0,583.0,28.0,Thu,Jan,0
2018-01-19,2018,86.4,2.6,25.9,8.0,4234.0,583.0,28.0,Fri,Jan,0
2018-01-20,2018,82.1,22.8,25.9,8.0,4234.0,583.0,28.0,Sat,Jan,0
2018-01-21,2018,85.6,0.6,26.3,6.0,4048.0,607.0,28.0,Sun,Jan,0
2018-01-22,2018,90.0,5.6,26.4,6.0,4048.0,607.0,28.0,Mon,Jan,0
2018-01-23,2018,93.0,6.8,26.2,6.0,4048.0,607.0,28.0,Tue,Jan,0
2018-01-24,2018,89.3,1.0,25.7,6.0,4048.0,607.0,28.0,Wed,Jan,0
2018-01-25,2018,86.6,0.6,25.5,6.0,4048.0,607.0,28.0,Thu,Jan,0
2018-01-26,2018,78.8,0.6,26.4,6.0,4048.0,607.0,28.0,Fri,Jan,0
2018-01-27,2018,76.6,6.6,26.3,6.0,4048.0,607.0,28.0,Sat,Jan,0
2018-01-28,2018,79.7,12.2,26.7,7.0,3960.0,583.0,28.0,Sun,Jan,0
2018-01-29,2018,88.1,0.0,26.3,7.0,3960.0,583.0,28.0,Mon,Jan,0
2018-01-30,2018,87.6,40.8,26.7,7.0,3960.0,583.0,28.0,Tue,Jan,0
2018-01-31,2018,87.0,2.6,26.8,7.0,3960.0,583.0,28.0,Wed,Jan,0
2018-02-01,2018,84.4,0.0,26.6,7.0,3960.0,583.0,26.0,Thu,Feb,0
2018-02-02,2018,81.4,13.0,25.3,7.0,3960.0,583.0,26.0,Fri,Feb,0
2018-02-03,2018,72.9,0.0,25.5,7.0,3960.0,583.0,26.0,Sat,Feb,0
2018-02-04,2018,75.2,0.6,25.3,7.0,3983.0,560.0,26.0,Sun,Feb,0
2018-02-05,2018,81.0,0.0,24.5,7.0,3983.0,560.0,26.0,Mon,Feb,0
2018-02-06,2018,82.6,0.0,23.8,7.0,3983.0,560.0,26.0,Tue,Feb,0
2018-02-07,2018,81.7,0.0,24.5,7.0,3983.0,560.0,26.0,Wed,Feb,0
2018-02-08,2018,80.8,0.0,23.9,7.0,3983.0,560.0,26.0,Thu,Feb,0
2018-02-09,2018,77.3,0.0,23.3,7.0,3983.0,560.0,26.0,Fri,Feb,0
2018-02-10,2018,73.9,0.0,23.8,7.0,3983.0,560.0,26.0,Sat,Feb,0
2018-02-11,2018,75.3,0.0,23.7,4.0,3911.0,543.0,26.0,Sun,Feb,0
2018-02-12,2018,79.9,0.0,23.8,4.0,3911.0,543.0,26.0,Mon,Feb,0
2018-02-13,2018,76.5,0.0,24.6,4.0,3911.0,543.0,26.0,Tue,Feb,0
2018-02-14,2018,69.7,0.0,25.0,4.0,3911.0,543.0,26.0,Wed,Feb,0
2018-02-15,2018,60.0,0.2,25.8,4.0,3911.0,543.0,26.0,Thu,Feb,0
2018-02-16,2018,59.0,0.0,26.3,4.0,3911.0,543.0,26.0,Fri,Feb,1
2018-02-17,2018,61.3,0.0,25.8,4.0,3911.0,543.0,26.0,Sat,Feb,1
2018-02-18,2018,68.6,0.0,25.4,6.0,3513.0,585.0,26.0,Sun,Feb,0
2018-02-19,2018,79.2,0.0,25.3,6.0,3513.0,585.0,26.0,Mon,Feb,0
2018-02-20,2018,85.0,0.0,25.1,6.0,3513.0,585.0,26.0,Tue,Feb,0
2018-02-21,2018,85.3,0.0,25.3,6.0,3513.0,585.0,26.0,Wed,Feb,0
2018-02-22,2018,86.3,0.0,25.5,6.0,3513.0,585.0,26.0,Thu,Feb,0
2018-02-23,2018,80.1,0.8,25.9,6.0,3513.0,585.0,26.0,Fri,Feb,0
2018-02-24,2018,75.9,0.2,24.9,6.0,3513.0,585.0,26.0,Sat,Feb,0
2018-02-25,2018,79.6,0.0,25.8,7.0,3174.0,572.0,26.0,Sun,Feb,0
2018-02-26,2018,85.6,0.0,25.1,7.0,3174.0,572.0,26.0,Mon,Feb,0
2018-02-27,2018,88.1,0.0,25.8,7.0,3174.0,572.0,26.0,Tue,Feb,0
2018-02-28,2018,87.9,0.0,26.1,7.0,3174.0,572.0,26.0,Wed,Feb,0
2018-03-01,2018,87.9,0.0,25.9,7.0,3174.0,572.0,27.0,Thu,Mar,0
2018-03-02,2018,85.3,3.2,26.4,7.0,3174.0,572.0,27.0,Fri,Mar,0
2018-03-03,2018,77.4,0.0,26.5,7.0,3174.0,572.0,27.0,Sat,Mar,0
2018-03-04,2018,79.1,0.0,26.4,5.0,3012.0,550.0,27.0,Sun,Mar,0
2018-03-05,2018,87.5,0.0,25.9,5.0,3012.0,550.0,27.0,Mon,Mar,0
2018-03-06,2018,87.2,0.0,26.2,5.0,3012.0,550.0,27.0,Tue,Mar,0
2018-03-07,2018,87.2,5.8,25.6,5.0,3012.0,550.0,27.0,Wed,Mar,0
2018-03-08,2018,86.6,0.6,25.9,5.0,3012.0,550.0,27.0,Thu,Mar,0
2018-03-09,2018,83.8,0.0,25.6,5.0,3012.0,550.0,27.0,Fri,Mar,0
2018-03-10,2018,78.8,15.2,25.9,5.0,3012.0,550.0,27.0,Sat,Mar,0
2018-03-11,2018,79.8,0.0,25.7,6.0,2694.0,498.0,27.0,Sun,Mar,0
2018-03-12,2018,86.0,0.0,26.0,6.0,2694.0,498.0,27.0,Mon,Mar,0
2018-03-13,2018,86.2,0.0,25.9,6.0,2694.0,498.0,27.0,Tue,Mar,0
2018-03-14,2018,84.9,0.0,25.5,6.0,2694.0,498.0,27.0,Wed,Mar,0
2018-03-15,2018,83.3,0.0,26.2,6.0,2694.0,498.0,27.0,Thu,Mar,0
2018-03-16,2018,83.2,0.0,26.3,6.0,2694.0,498.0,27.0,Fri,Mar,0
2018-03-17,2018,80.8,0.0,26.3,6.0,2694.0,498.0,27.0,Sat,Mar,0
2018-03-18,2018,84.4,0.0,25.8,5.0,2806.0,552.0,27.0,Sun,Mar,0
2018-03-19,2018,87.2,0.0,26.0,5.0,2806.0,552.0,27.0,Mon,Mar,0
2018-03-20,2018,88.8,0.0,26.0,5.0,2806.0,552.0,27.0,Tue,Mar,0
2018-03-21,2018,88.6,0.0,25.9,5.0,2806.0,552.0,27.0,Wed,Mar,0
2018-03-22,2018,87.8,0.0,25.6,5.0,2806.0,552.0,27.0,Thu,Mar,0
2018-03-23,2018,85.8,0.0,25.1,5.0,2806.0,552.0,27.0,Fri,Mar,0
2018-03-24,2018,80.2,0.0,25.7,5.0,2806.0,552.0,27.0,Sat,Mar,0
2018-03-25,2018,82.5,7.0,25.6,3.0,2797.0,532.0,27.0,Sun,Mar,0
2018-03-26,2018,83.5,0.0,26.5,3.0,2797.0,532.0,27.0,Mon,Mar,0
2018-03-27,2018,88.3,10.2,25.2,3.0,2797.0,532.0,27.0,Tue,Mar,0
2018-03-28,2018,87.0,1.2,26.3,3.0,2797.0,532.0,27.0,Wed,Mar,0
2018-03-29,2018,84.0,0.2,25.9,3.0,2797.0,532.0,27.0,Thu,Mar,0
2018-03-30,2018,81.0,0.8,26.1,3.0,2797.0,532.0,27.0,Fri,Mar,1
2018-03-31,2018,79.6,0.4,26.9,3.0,2797.0,532.0,27.0,Sat,Mar,0
2018-04-01,2018,84.1,0.8,26.2,5.0,2968.0,565.0,27.0,Sun,Apr,0
2018-04-02,2018,88.8,0.0,26.7,5.0,2968.0,565.0,27.0,Mon,Apr,0
2018-04-03,2018,92.7,0.0,25.4,5.0,2968.0,565.0,27.0,Tue,Apr,0
2018-04-04,2018,90.4,0.0,26.2,5.0,2968.0,565.0,27.0,Wed,Apr,0
2018-04-05,2018,91.5,0.0,26.3,5.0,2968.0,565.0,27.0,Thu,Apr,0
2018-04-06,2018,85.9,3.8,26.1,5.0,2968.0,565.0,27.0,Fri,Apr,0
2018-04-07,2018,81.4,1.4,26.2,5.0,2968.0,565.0,27.0,Sat,Apr,0
2018-04-08,2018,83.4,0.0,26.0,5.0,2959.0,601.0,27.0,Sun,Apr,0
2018-04-09,2018,87.9,0.0,26.1,5.0,2959.0,601.0,27.0,Mon,Apr,0
2018-04-10,2018,88.5,0.0,26.0,5.0,2959.0,601.0,27.0,Tue,Apr,0
2018-04-11,2018,86.0,0.0,26.2,5.0,2959.0,601.0,27.0,Wed,Apr,0
2018-04-12,2018,86.3,0.0,26.9,5.0,2959.0,601.0,27.0,Thu,Apr,0
2018-04-13,2018,84.5,0.0,27.1,5.0,2959.0,601.0,27.0,Fri,Apr,0
2018-04-14,2018,80.4,0.4,26.5,5.0,2959.0,601.0,27.0,Sat,Apr,0
2018-04-15,2018,82.4,14.0,26.5,8.0,2984.0,575.0,27.0,Sun,Apr,0
2018-04-16,2018,86.0,1.6,25.9,8.0,2984.0,575.0,27.0,Mon,Apr,0
2018-04-17,2018,86.7,0.2,26.7,8.0,2984.0,575.0,27.0,Tue,Apr,0
2018-04-18,2018,87.6,0.0,26.5,8.0,2984.0,575.0,27.0,Wed,Apr,0
2018-04-19,2018,88.4,0.6,26.7,8.0,2984.0,575.0,27.0,Thu,Apr,0
2018-04-20,2018,85.6,0.0,27.1,8.0,2984.0,575.0,27.0,Fri,Apr,0
2018-04-21,2018,82.6,0.2,26.6,8.0,2984.0,575.0,27.0,Sat,Apr,0
2018-04-22,2018,83.9,0.0,27.3,8.0,3044.0,568.0,27.0,Sun,Apr,0
2018-04-23,2018,87.9,7.4,26.7,8.0,3044.0,568.0,27.0,Mon,Apr,0
2018-04-24,2018,89.4,0.0,26.9,8.0,3044.0,568.0,27.0,Tue,Apr,0
2018-04-25,2018,89.0,0.0,26.9,8.0,3044.0,568.0,27.0,Wed,Apr,0
2018-04-26,2018,88.2,14.0,27.4,8.0,3044.0,568.0,27.0,Thu,Apr,0
2018-04-27,2018,80.3,12.0,26.4,8.0,3044.0,568.0,27.0,Fri,Apr,0
2018-04-28,2018,77.7,0.2,27.4,8.0,3044.0,568.0,27.0,Sat,Apr,0
2018-04-29,2018,80.7,0.0,27.4,11.0,3249.0,574.0,27.0,Sun,Apr,0
2018-04-30,2018,82.9,4.6,27.2,11.0,3249.0,574.0,27.0,Mon,Apr,0
2018-05-01,2018,83.2,6.8,26.3,11.0,3249.0,574.0,25.0,Tue,May,1
2018-05-02,2018,87.6,0.6,26.9,11.0,3249.0,574.0,25.0,Wed,May,0
2018-05-03,2018,88.8,14.2,27.2,11.0,3249.0,574.0,25.0,Thu,May,0
2018-05-04,2018,85.4,0.0,26.9,11.0,3249.0,574.0,25.0,Fri,May,0
2018-05-05,2018,80.8,0.0,26.6,11.0,3249.0,574.0,25.0,Sat,May,0
2018-05-06,2018,83.5,0.0,26.8,9.0,3131.0,575.0,25.0,Sun,May,0
2018-05-07,2018,89.9,0.0,26.8,9.0,3131.0,575.0,25.0,Mon,May,0
2018-05-08,2018,89.9,0.0,26.7,9.0,3131.0,575.0,25.0,Tue,May,0
2018-05-09,2018,87.6,0.0,26.7,9.0,3131.0,575.0,25.0,Wed,May,0
2018-05-10,2018,87.3,0.0,26.7,9.0,3131.0,575.0,25.0,Thu,May,0
2018-05-11,2018,85.2,0.0,26.7,9.0,3131.0,575.0,25.0,Fri,May,0
2018-05-12,2018,83.4,0.2,26.5,9.0,3131.0,575.0,25.0,Sat,May,0
2018-05-13,2018,84.8,1.2,26.5,9.0,3075.0,598.0,25.0,Sun,May,0
2018-05-14,2018,87.4,0.0,26.7,9.0,3075.0,598.0,25.0,Mon,May,0
2018-05-15,2018,87.6,0.8,26.4,9.0,3075.0,598.0,25.0,Tue,May,0
2018-05-16,2018,86.1,5.0,26.6,9.0,3075.0,598.0,25.0,Wed,May,0
2018-05-17,2018,85.4,0.0,26.7,9.0,3075.0,598.0,25.0,Thu,May,0
2018-05-18,2018,83.3,1.2,26.9,9.0,3075.0,598.0,25.0,Fri,May,0
2018-05-19,2018,77.4,3.0,26.6,9.0,3075.0,598.0,25.0,Sat,May,0
2018-05-20,2018,79.8,0.2,26.8,9.0,3089.0,609.0,25.0,Sun,May,0
2018-05-21,2018,83.7,1.0,26.8,9.0,3089.0,609.0,25.0,Mon,May,0
2018-05-22,2018,83.8,0.0,26.7,9.0,3089.0,609.0,25.0,Tue,May,0
2018-05-23,2018,83.9,35.4,26.3,9.0,3089.0,609.0,25.0,Wed,May,0
2018-05-24,2018,84.4,0.8,26.7,9.0,3089.0,609.0,25.0,Thu,May,0
2018-05-25,2018,79.5,0.0,27.0,9.0,3089.0,609.0,25.0,Fri,May,0
2018-05-26,2018,75.8,10.0,27.0,9.0,3089.0,609.0,25.0,Sat,May,0
2018-05-27,2018,78.0,1.2,26.2,8.0,3023.0,563.0,25.0,Sun,May,0
2018-05-28,2018,81.5,47.4,26.4,8.0,3023.0,563.0,25.0,Mon,May,0
2018-05-29,2018,78.1,0.2,26.9,8.0,3023.0,563.0,25.0,Tue,May,1
2018-05-30,2018,81.7,0.2,26.5,8.0,3023.0,563.0,25.0,Wed,May,0
2018-05-31,2018,79.5,2.8,26.4,8.0,3023.0,563.0,25.0,Thu,May,0
2018-06-01,2018,80.8,24.2,26.7,8.0,3023.0,563.0,28.0,Fri,Jun,0
2018-06-02,2018,76.1,46.8,26.6,8.0,3023.0,563.0,28.0,Sat,Jun,0
2018-06-03,2018,79.7,0.0,26.5,11.0,2701.0,524.0,28.0,Sun,Jun,0
2018-06-04,2018,84.5,0.4,26.7,11.0,2701.0,524.0,28.0,Mon,Jun,0
2018-06-05,2018,86.4,0.0,27.4,11.0,2701.0,524.0,28.0,Tue,Jun,0
2018-06-06,2018,86.7,0.0,27.6,11.0,2701.0,524.0,28.0,Wed,Jun,0
2018-06-07,2018,86.5,0.0,27.4,11.0,2701.0,524.0,28.0,Thu,Jun,0
2018-06-08,2018,80.7,3.8,27.5,11.0,2701.0,524.0,28.0,Fri,Jun,0
2018-06-09,2018,77.9,0.0,26.6,11.0,2701.0,524.0,28.0,Sat,Jun,0
2018-06-10,2018,80.2,0.0,27.2,8.0,2403.0,466.0,28.0,Sun,Jun,0
2018-06-11,2018,84.5,0.0,26.8,8.0,2403.0,466.0,28.0,Mon,Jun,0
2018-06-12,2018,85.8,0.0,26.9,8.0,2403.0,466.0,28.0,Tue,Jun,0
2018-06-13,2018,83.6,1.4,27.1,8.0,2403.0,466.0,28.0,Wed,Jun,0
2018-06-14,2018,78.6,3.2,27.4,8.0,2403.0,466.0,28.0,Thu,Jun,0
2018-06-15,2018,73.5,6.8,26.2,8.0,2403.0,466.0,28.0,Fri,Jun,1
2018-06-16,2018,73.6,0.0,26.8,8.0,2403.0,466.0,28.0,Sat,Jun,0
2018-06-17,2018,76.7,0.4,27.1,9.0,2597.0,534.0,28.0,Sun,Jun,0
2018-06-18,2018,82.2,9.4,27.0,9.0,2597.0,534.0,28.0,Mon,Jun,0
2018-06-19,2018,87.0,0.6,25.8,9.0,2597.0,534.0,28.0,Tue,Jun,0
2018-06-20,2018,85.3,21.2,26.7,9.0,2597.0,534.0,28.0,Wed,Jun,0
2018-06-21,2018,82.2,0.6,27.6,9.0,2597.0,534.0,28.0,Thu,Jun,0
2018-06-22,2018,83.5,0.0,26.9,9.0,2597.0,534.0,28.0,Fri,Jun,0
2018-06-23,2018,78.9,0.6,26.7,9.0,2597.0,534.0,28.0,Sat,Jun,0
2018-06-24,2018,82.5,0.0,25.5,11.0,2987.0,603.0,28.0,Sun,Jun,0
2018-06-25,2018,86.7,15.2,25.0,11.0,2987.0,603.0,28.0,Mon,Jun,0
2018-06-26,2018,87.7,31.4,25.4,11.0,2987.0,603.0,28.0,Tue,Jun,0
2018-06-27,2018,87.9,10.6,25.2,11.0,2987.0,603.0,28.0,Wed,Jun,0
2018-06-28,2018,89.7,0.0,25.8,11.0,2987.0,603.0,28.0,Thu,Jun,0
2018-06-29,2018,87.6,6.0,25.3,11.0,2987.0,603.0,28.0,Fri,Jun,0
2018-06-30,2018,84.6,0.0,25.5,11.0,2987.0,603.0,28.0,Sat,Jun,0
2018-07-01,2018,84.0,1.8,25.7,8.0,3173.0,592.0,26.0,Sun,Jul,0
2018-07-02,2018,89.2,0.0,26.0,8.0,3173.0,592.0,26.0,Mon,Jul,0
2018-07-03,2018,87.4,31.4,26.0,8.0,3173.0,592.0,26.0,Tue,Jul,0
2018-07-04,2018,86.9,0.0,25.7,8.0,3173.0,592.0,26.0,Wed,Jul,0
2018-07-05,2018,87.8,0.0,26.0,8.0,3173.0,592.0,26.0,Thu,Jul,0
2018-07-06,2018,85.6,0.0,25.6,8.0,3173.0,592.0,26.0,Fri,Jul,0
2018-07-07,2018,82.0,32.4,26.2,8.0,3173.0,592.0,26.0,Sat,Jul,0
2018-07-08,2018,84.2,0.0,26.6,6.0,3384.0,649.0,26.0,Sun,Jul,0
2018-07-09,2018,89.6,0.0,26.3,6.0,3384.0,649.0,26.0,Mon,Jul,0
2018-07-10,2018,88.6,13.8,25.9,6.0,3384.0,649.0,26.0,Tue,Jul,0
2018-07-11,2018,88.4,0.0,25.2,6.0,3384.0,649.0,26.0,Wed,Jul,0
2018-07-12,2018,86.5,0.0,26.9,6.0,3384.0,649.0,26.0,Thu,Jul,0
2018-07-13,2018,82.6,0.0,26.3,6.0,3384.0,649.0,26.0,Fri,Jul,0
2018-07-14,2018,85.9,19.2,26.0,6.0,3384.0,649.0,26.0,Sat,Jul,0
2018-07-15,2018,85.9,25.6,25.8,6.0,3202.0,634.0,26.0,Sun,Jul,0
2018-07-16,2018,90.6,0.0,26.4,6.0,3202.0,634.0,26.0,Mon,Jul,0
2018-07-17,2018,89.4,0.0,26.1,6.0,3202.0,634.0,26.0,Tue,Jul,0
2018-07-18,2018,88.8,0.0,26.5,6.0,3202.0,634.0,26.0,Wed,Jul,0
2018-07-19,2018,87.9,8.0,26.8,6.0,3202.0,634.0,26.0,Thu,Jul,0
2018-07-20,2018,84.2,1.0,26.8,6.0,3202.0,634.0,26.0,Fri,Jul,0
2018-07-21,2018,81.5,0.0,26.5,6.0,3202.0,634.0,26.0,Sat,Jul,0
2018-07-22,2018,85.1,0.0,26.5,8.0,3033.0,624.0,26.0,Sun,Jul,0
2018-07-23,2018,89.7,0.0,26.9,8.0,3033.0,624.0,26.0,Mon,Jul,0
2018-07-24,2018,91.9,0.0,26.8,8.0,3033.0,624.0,26.0,Tue,Jul,0
2018-07-25,2018,90.8,5.2,26.4,8.0,3033.0,624.0,26.0,Wed,Jul,0
2018-07-26,2018,88.8,0.0,26.1,8.0,3033.0,624.0,26.0,Thu,Jul,0
2018-07-27,2018,85.5,0.0,26.4,8.0,3033.0,624.0,26.0,Fri,Jul,0
2018-07-28,2018,81.5,0.0,26.3,8.0,3033.0,624.0,26.0,Sat,Jul,0
2018-07-29,2018,82.7,0.0,26.1,7.0,3006.0,647.0,26.0,Sun,Jul,0
2018-07-30,2018,86.5,4.8,26.0,7.0,3006.0,647.0,26.0,Mon,Jul,0
2018-07-31,2018,89.5,0.0,25.8,7.0,3006.0,647.0,26.0,Tue,Jul,0
2018-08-01,2018,88.7,4.2,25.5,7.0,3006.0,647.0,27.0,Wed,Aug,0
2018-08-02,2018,89.1,0.0,25.0,7.0,3006.0,647.0,27.0,Thu,Aug,0
2018-08-03,2018,86.5,0.0,26.2,7.0,3006.0,647.0,27.0,Fri,Aug,0
2018-08-04,2018,80.2,27.2,26.4,7.0,3006.0,647.0,27.0,Sat,Aug,0
2018-08-05,2018,83.2,2.2,26.1,8.0,2890.0,611.0,27.0,Sun,Aug,0
2018-08-06,2018,88.9,0.0,26.5,8.0,2890.0,611.0,27.0,Mon,Aug,0
2018-08-07,2018,90.3,0.0,26.2,8.0,2890.0,611.0,27.0,Tue,Aug,0
2018-08-08,2018,88.1,6.8,25.6,8.0,2890.0,611.0,27.0,Wed,Aug,0
2018-08-09,2018,84.9,0.0,26.5,8.0,2890.0,611.0,27.0,Thu,Aug,1
2018-08-10,2018,83.7,0.0,26.2,8.0,2890.0,611.0,27.0,Fri,Aug,0
2018-08-11,2018,81.3,0.0,26.4,8.0,2890.0,611.0,27.0,Sat,Aug,0
2018-08-12,2018,84.7,0.0,26.3,6.0,2873.0,607.0,27.0,Sun,Aug,0
2018-08-13,2018,89.7,0.0,26.5,6.0,2873.0,607.0,27.0,Mon,Aug,0
2018-08-14,2018,91.3,0.0,26.5,6.0,2873.0,607.0,27.0,Tue,Aug,0
2018-08-15,2018,90.4,0.0,26.3,6.0,2873.0,607.0,27.0,Wed,Aug,0
2018-08-16,2018,91.5,0.0,26.3,6.0,2873.0,607.0,27.0,Thu,Aug,0
2018-08-17,2018,85.9,3.0,26.1,6.0,2873.0,607.0,27.0,Fri,Aug,0
2018-08-18,2018,81.7,0.0,26.0,6.0,2873.0,607.0,27.0,Sat,Aug,0
2018-08-19,2018,84.6,0.8,26.2,10.0,2816.0,649.0,27.0,Sun,Aug,0
2018-08-20,2018,88.1,0.0,26.6,10.0,2816.0,649.0,27.0,Mon,Aug,0
2018-08-21,2018,88.8,0.0,26.3,10.0,2816.0,649.0,27.0,Tue,Aug,0
2018-08-22,2018,85.9,31.6,26.0,10.0,2816.0,649.0,27.0,Wed,Aug,1
2018-08-23,2018,89.5,5.0,26.3,10.0,2816.0,649.0,27.0,Thu,Aug,0
2018-08-24,2018,86.3,34.6,26.4,10.0,2816.0,649.0,27.0,Fri,Aug,0
2018-08-25,2018,82.4,0.0,25.7,10.0,2816.0,649.0,27.0,Sat,Aug,0
2018-08-26,2018,85.7,0.0,26.1,11.0,2519.0,566.0,27.0,Sun,Aug,0
2018-08-27,2018,90.8,0.0,27.2,11.0,2519.0,566.0,27.0,Mon,Aug,0
2018-08-28,2018,89.8,0.0,26.5,11.0,2519.0,566.0,27.0,Tue,Aug,0
2018-08-29,2018,91.3,0.0,26.5,11.0,2519.0,566.0,27.0,Wed,Aug,0
2018-08-30,2018,88.2,6.0,26.2,11.0,2519.0,566.0,27.0,Thu,Aug,0
2018-08-31,2018,85.4,0.2,25.8,11.0,2519.0,566.0,27.0,Fri,Aug,0
2018-09-01,2018,81.5,0.0,25.6,11.0,2519.0,566.0,26.0,Sat,Sep,0
2018-09-02,2018,85.3,7.6,26.1,11.0,2422.0,499.0,26.0,Sun,Sep,0
2018-09-03,2018,90.9,2.6,25.6,11.0,2422.0,499.0,26.0,Mon,Sep,0
2018-09-04,2018,90.5,27.8,25.2,11.0,2422.0,499.0,26.0,Tue,Sep,0
2018-09-05,2018,90.6,0.0,25.1,11.0,2422.0,499.0,26.0,Wed,Sep,0
2018-09-06,2018,90.6,0.0,25.4,11.0,2422.0,499.0,26.0,Thu,Sep,0
2018-09-07,2018,88.2,6.0,25.8,11.0,2422.0,499.0,26.0,Fri,Sep,0
2018-09-08,2018,81.9,45.0,25.5,11.0,2422.0,499.0,26.0,Sat,Sep,0
2018-09-09,2018,84.3,15.4,25.5,7.0,2893.0,593.0,26.0,Sun,Sep,0
2018-09-10,2018,89.2,2.4,25.9,7.0,2893.0,593.0,26.0,Mon,Sep,0
2018-09-11,2018,93.1,1.0,25.3,7.0,2893.0,593.0,26.0,Tue,Sep,0
2018-09-12,2018,91.5,0.0,25.8,7.0,2893.0,593.0,26.0,Wed,Sep,0
2018-09-13,2018,89.2,0.0,25.5,7.0,2893.0,593.0,26.0,Thu,Sep,0
2018-09-14,2018,90.4,0.0,25.5,7.0,2893.0,593.0,26.0,Fri,Sep,0
2018-09-15,2018,85.0,0.0,25.8,7.0,2893.0,593.0,26.0,Sat,Sep,0
2018-09-16,2018,86.1,0.0,25.1,9.0,2845.0,606.0,26.0,Sun,Sep,0
2018-09-17,2018,89.6,0.0,25.1,9.0,2845.0,606.0,26.0,Mon,Sep,0
2018-09-18,2018,90.8,1.2,25.4,9.0,2845.0,606.0,26.0,Tue,Sep,0
2018-09-19,2018,89.3,0.2,25.8,9.0,2845.0,606.0,26.0,Wed,Sep,0
2018-09-20,2018,87.1,3.6,25.8,9.0,2845.0,606.0,26.0,Thu,Sep,0
2018-09-21,2018,83.6,26.0,25.6,9.0,2845.0,606.0,26.0,Fri,Sep,0
2018-09-22,2018,80.5,5.6,25.6,9.0,2845.0,606.0,26.0,Sat,Sep,0
2018-09-23,2018,84.0,0.0,25.9,6.0,2767.0,571.0,26.0,Sun,Sep,0
2018-09-24,2018,90.5,0.0,26.5,6.0,2767.0,571.0,26.0,Mon,Sep,0
2018-09-25,2018,91.7,0.0,25.9,6.0,2767.0,571.0,26.0,Tue,Sep,0
2018-09-26,2018,92.3,0.0,26.3,6.0,2767.0,571.0,26.0,Wed,Sep,0
2018-09-27,2018,91.3,0.0,27.1,6.0,2767.0,571.0,26.0,Thu,Sep,0
2018-09-28,2018,87.7,0.0,25.9,6.0,2767.0,571.0,26.0,Fri,Sep,0
2018-09-29,2018,84.1,0.0,26.6,6.0,2767.0,571.0,26.0,Sat,Sep,0
2018-09-30,2018,84.4,0.0,26.6,7.0,2659.0,578.0,26.0,Sun,Sep,0
2018-10-01,2018,89.5,0.0,26.8,7.0,2659.0,578.0,27.0,Mon,Oct,0
2018-10-02,2018,90.9,0.0,25.9,7.0,2659.0,578.0,27.0,Tue,Oct,0
2018-10-03,2018,90.8,0.0,26.5,7.0,2659.0,578.0,27.0,Wed,Oct,0
2018-10-04,2018,89.2,0.0,26.3,7.0,2659.0,578.0,27.0,Thu,Oct,0
2018-10-05,2018,84.4,0.0,26.5,7.0,2659.0,578.0,27.0,Fri,Oct,0
2018-10-06,2018,81.8,8.8,26.3,7.0,2659.0,578.0,27.0,Sat,Oct,0
2018-10-07,2018,83.3,11.0,26.4,7.0,2656.0,577.0,27.0,Sun,Oct,0
2018-10-08,2018,88.0,4.8,26.7,7.0,2656.0,577.0,27.0,Mon,Oct,0
2018-10-09,2018,84.9,45.4,25.8,7.0,2656.0,577.0,27.0,Tue,Oct,0
2018-10-10,2018,87.3,60.6,25.8,7.0,2656.0,577.0,27.0,Wed,Oct,0
2018-10-11,2018,86.4,1.2,26.1,7.0,2656.0,577.0,27.0,Thu,Oct,0
2018-10-12,2018,84.8,58.8,25.6,7.0,2656.0,577.0,27.0,Fri,Oct,0
